,Gene Name,#PE = 1,#PE = 2,#PE = 3,#PE = 4,#PE = 5
696,LOC100517051 ,3,0,0,0,0
697,LOC100737676 ,0,0,0,1,0
698,CHL1 ,4,0,0,0,0
699,ABCF1 ,0,0,1,1,0
700,AMBN ,1,0,2,0,0
701,IRAK1BP1 ,0,0,1,0,0
702,CHRNA7 ,0,0,3,0,0
703,KRT35 ,1,0,0,0,0
704,NPHS2 ,0,0,2,0,0
705,VEPH1 ,0,0,5,0,0
706,TMEM143 ,0,0,0,3,0
707,SLC7A5 ,0,1,0,2,0
708,PPP1R15B ,0,0,1,0,0
709,MPZL3 ,0,0,0,2,0
710,GHITM ,1,0,0,0,0
711,GRAMD2B ,0,0,0,6,0
712,ACOT9 ,7,0,0,0,0
713,MARCKS ,1,0,0,0,0
714,BOLA1 ,0,0,1,0,0
715,FMNL1 ,0,0,4,0,0
716,DAZAP2 ,0,0,0,7,0
717,FAM83D ,0,0,2,0,0
718,BRD9 ,0,0,0,1,0
719,PTP4A3 ,0,0,0,2,0
720,TRIM11 ,0,1,0,1,0
721,GAP43 ,3,0,0,0,0
722,TMEM125 ,0,0,0,1,0
723,ARAF ,0,1,1,1,0
724,UNC13B ,0,0,0,5,0
725,SERPINF2 ,6,0,0,0,0
726,MTIF2 ,3,0,0,0,0
727,PFKL ,4,0,0,0,0
728,ACKR3 ,0,0,1,0,0
729,EPN1 ,0,0,1,0,0
730,CNOT2 ,0,0,6,0,0
731,CYP19A3 ,0,1,0,0,0
732,ARPC1B ,2,0,0,0,0
733,DHX16 ,2,0,1,0,0
734,PSMD12 ,3,0,0,0,0
735,GRXCR2 ,0,0,0,1,0
736,TBC1D22A ,0,0,0,3,0
737,OTP ,0,0,0,1,0
738,VGLL3 ,0,2,0,1,0
739,ATRN ,0,0,0,2,0
740,TOX2 ,0,0,0,3,0
741,GP91-PHOX ,2,0,0,0,0
742,FXYD7 ,3,0,1,0,0
743,C3H2ORF42 ,0,0,0,4,0
744,GAPDH ,1,0,4,0,0
745,NTN1 ,0,1,0,6,0
746,RAB11A ,3,1,0,0,0
747,GFOD2 ,0,0,1,0,0
748,ICA1L ,0,0,0,1,0
749,TMEM243 ,0,0,0,1,0
750,FZD3 ,0,0,2,0,0
751,PPIG ,4,0,0,0,0
752,AIMP2 ,3,0,0,0,0
753,ALS2CL ,0,0,0,2,0
754,RAB11FIP1 ,0,0,0,2,0
755,OSGEPL1 ,0,0,3,0,0
756,LOC100517166 ,2,0,3,0,0
757,LOC100523839 ,0,0,1,0,0
758,BLOC1S4 ,0,0,0,1,0
759,KCNMB4 ,0,0,0,1,0
760,PLA1A ,0,0,3,0,0
761,N4BP2L1 ,0,0,0,2,0
762,PCM1 ,6,0,0,0,0
763,P4HA3 ,0,0,1,0,0
764,SPPL2B ,0,0,2,1,0
765,ATP6V1E1 ,1,0,0,0,0
766,NQO1 ,4,0,0,0,0
767,CAPS ,4,0,0,0,0
768,CCM2L ,0,0,1,0,0
769,HILPDA ,0,0,0,1,0
770,CCDC6 ,2,0,0,0,0
771,PAFAH1B1 ,3,1,0,0,0
772,LOC100626564 ,0,0,1,0,0
773,RRAGD ,0,0,3,0,0
774,LOC110257894 ,0,0,3,0,0
775,ATXN7L3 ,0,0,2,0,0
776,C4ORF45 ,0,0,0,1,0
777,TCF4 ,0,0,0,7,0
778,SNRNP200 ,3,0,0,0,0
779,NKTR ,0,0,1,6,0
780,GIP ,2,0,0,0,0
781,MEIS2 ,0,0,3,0,0
782,SCART1 ,0,0,0,1,0
783,CHD6 ,0,0,7,1,0
784,CNPY4 ,0,0,0,1,0
785,IL12RB2 ,0,1,3,0,0
786,SERAC1 ,0,0,0,5,0
787,SGPP2 ,0,0,0,2,0
788,ZNF444 ,0,0,0,3,0
789,CCDC102A ,0,0,0,2,0
790,XRN2 ,2,0,0,0,0
791,MT1F ,0,0,1,0,0
792,TAS2R41 ,0,0,1,0,0
793,LEXM ,0,0,0,1,0
794,HEBP1 ,0,1,1,0,0
795,MYH10 ,5,0,0,0,0
796,GDF1 ,0,0,1,0,0
797,SPATA24 ,0,1,0,1,0
798,HSPG2 ,7,0,0,0,0
799,FAM219A ,0,0,1,0,0
800,LOC100524999 ,0,0,1,0,0
801,ZNF189 ,0,0,0,2,0
802,CPD ,2,0,0,0,0
803,RALB ,1,0,0,0,0
804,CBY2 ,0,0,3,0,0
805,CCDC134 ,0,0,0,2,0
806,CAB39 ,2,0,0,0,0
807,CCPG1 ,0,0,0,5,0
808,GXYLT2 ,0,0,0,1,0
809,KYAT3 ,3,0,0,0,0
810,LOC110259124 ,0,0,1,0,0
811,AHRR ,0,0,0,2,0
812,E2F8 ,0,0,2,0,0
813,CD93 ,2,0,0,0,0
814,LOC100627175 ,0,0,0,1,0
815,CIDEC ,0,1,0,1,0
816,BTF3L4 ,2,0,0,1,0
817,LOC110262268 ,0,0,0,1,0
818,LOC100737926 ,0,0,3,0,0
819,DEFB127 ,0,0,2,0,0
820,CDCA2 ,0,0,0,1,0
821,ZFX ,0,0,1,4,0
822,NEPRO ,0,0,0,1,0
823,PAIP2 ,0,0,2,0,0
824,FMO3 ,1,0,0,0,0
825,LSP1 ,0,0,0,4,0
826,CHST1 ,0,0,1,0,0
827,SMCP ,1,0,0,0,0
828,CLTB ,3,0,0,0,0
829,LOC100523238 ,0,0,1,0,0
830,LOC100514137 ,0,0,1,0,0
831,NUDCD2 ,0,0,0,1,0
832,ELAVL4 ,0,0,9,0,0
833,PLPP5 ,0,0,2,0,0
834,TNNT3 ,0,3,8,0,0
835,MPRIP ,0,0,0,6,0
836,FBP2 ,3,0,0,0,0
837,LOC110261321 ,0,0,0,3,0
838,FBXO44 ,7,0,0,0,0
839,KPNA2 ,2,0,0,0,0
840,SLC16A13 ,0,0,0,1,0
841,TMEM253 ,0,0,0,1,0
842,CALHM1 ,0,0,1,0,0
843,SYT16 ,0,0,0,1,0
844,LOC102159347 ,0,0,8,0,0
845,RFX3 ,0,0,0,3,0
846,CCNE2 ,0,0,2,0,0
847,NMU ,1,0,4,0,0
848,LOC110262184 ,0,0,3,1,0
849,USP32 ,0,0,0,3,0
850,TNPO3 ,4,0,0,0,0
851,GIPC3 ,0,0,1,0,0
852,MRPS22 ,4,0,0,0,0
853,DIPK1B ,0,0,1,0,0
854,ZNF77 ,0,0,0,2,0
855,HSPH1 ,5,0,0,0,0
856,FOXJ3 ,0,0,0,7,0
857,STRN4 ,4,0,0,0,0
858,LOC100512549 ,0,0,1,0,0
859,IFNA1 ,0,0,1,0,0
860,KLRG1 ,0,0,0,1,0
861,AIMP1 ,4,0,0,0,0
862,DNAJA4 ,2,0,0,0,0
863,SULT1E1 ,0,0,1,0,0
864,MAPRE1 ,3,0,0,1,0
865,NKIRAS2 ,2,0,0,0,0
866,MEOX1 ,0,0,0,2,0
867,CDC25C ,0,0,5,0,0
868,BPIFB2 ,0,0,0,2,0
869,DMTN ,6,0,0,0,0
870,SNX24 ,0,0,0,3,0
871,PAK1IP1 ,0,0,0,1,0
872,SPINT2 ,0,0,0,2,0
873,MCTS1 ,0,0,2,0,0
874,LOC110255953 ,0,0,1,0,0
875,DYNLT4 ,0,1,1,0,0
876,TMTC2 ,0,0,3,0,0
877,ARPC2 ,2,0,0,0,0
878,HMGN4 ,1,0,0,0,0
879,ZACN ,0,0,0,1,0
880,MRPL40 ,2,0,0,0,0
881,INO80C ,0,0,0,2,0
882,GMPR ,8,0,0,0,0
883,EYA2 ,0,0,4,0,0
884,PRDM2 ,0,0,0,5,0
885,FAM118A ,0,0,2,0,0
886,FAM135A ,0,0,6,1,0
887,C4H8ORF33 ,0,0,2,0,0
888,PRMT8 ,7,0,0,0,0
889,MMP20 ,0,1,1,0,0
890,SYTL1 ,0,0,0,3,0
891,DNAL1 ,0,0,0,1,0
892,MRPS23 ,3,0,0,0,0
893,LOC100513800 ,0,0,1,0,0
894,LOC100621552 ,0,0,1,0,0
895,DDX11 ,0,0,2,0,0
896,DNAAF4 ,0,0,0,4,0
897,MCM10 ,0,0,4,0,0
898,PLEKHG4B ,0,0,0,2,0
899,ERO1B ,0,0,4,0,0
900,CRB1 ,0,0,0,2,0
901,LAX1 ,0,0,0,3,0
902,PSMB8 ,6,0,0,0,0
903,TMPRSS6 ,0,0,0,3,0
904,SLC17A7 ,3,0,0,0,0
905,TGM5 ,0,0,2,0,0
906,METTL2A ,0,0,3,0,0
907,LTBP1 ,0,0,0,2,0
908,SOX6 ,0,0,0,8,0
909,MEAF6 ,0,0,4,0,0
910,BRME1 ,0,0,0,2,0
911,MAML1 ,0,0,1,0,0
912,RXFP1 ,0,0,0,8,0
913,MS4A12 ,0,0,1,0,0
914,AP3S1 ,0,0,6,0,0
915,WIPI1 ,4,0,0,0,0
916,LOC100524016 ,0,0,1,0,0
917,TSPAN9 ,1,1,0,0,0
918,DDHD1 ,0,0,0,5,0
919,CYP51A1 ,1,1,0,0,0
920,HCLS1 ,6,0,0,0,0
921,MCM4 ,2,0,0,0,0
922,LOC100156196 ,0,0,1,0,0
923,ACER2 ,0,0,1,0,0
924,HCST ,1,0,4,0,0
925,C10H10ORF67 ,0,0,0,1,0
926,GID4 ,0,0,0,1,0
927,BCORL1 ,0,0,0,3,0
928,GAST ,1,0,1,0,0
929,EXD2 ,3,0,0,0,0
930,DDR1 ,0,0,6,1,0
931,HEG1 ,0,0,0,1,0
932,CYB5R3 ,4,0,0,0,0
933,POLG2 ,0,0,0,1,0
934,IFIT2 ,0,0,0,2,0
935,METRN ,0,0,0,1,0
936,TFIP11 ,0,1,0,0,0
937,FOXO4 ,0,1,0,2,0
938,SNAPC5 ,0,0,0,1,0
939,ITLN2 ,8,0,0,0,0
940,OR5D18 ,0,0,0,1,0
941,ARPP19 ,0,1,0,0,0
942,SYAP1 ,2,0,0,0,0
943,LURAP1 ,0,0,0,1,0
944,PACSIN3 ,5,0,0,0,0
945,TMEM98 ,0,0,2,0,0
946,GSC ,0,0,0,1,0
947,NOTCH1 ,0,0,1,0,0
948,GIT2 ,0,0,0,9,0
949,KIF3A ,5,0,0,0,0
950,CYP24A1 ,0,0,1,0,0
951,LTB ,0,0,1,0,0
952,NEK9 ,0,0,3,0,0
953,AEBP1 ,3,0,0,0,0
954,CHI3L1 ,3,0,0,0,0
955,LOC100517803 ,6,0,0,0,0
956,GLS2 ,0,0,1,0,0
957,GRIA4 ,0,0,4,2,0
958,THY1 ,3,0,0,0,0
959,JTB ,0,0,0,3,0
960,DNAAF8 ,0,0,0,2,0
961,CD276 ,5,0,0,0,0
962,FTHL17 ,0,0,1,0,0
963,RUFY2 ,2,0,0,1,0
964,C6H16ORF78 ,0,0,0,1,0
965,HAPLN1 ,0,1,0,1,0
966,ZP4 ,1,0,0,0,0
967,CHRNA6 ,0,0,5,0,0
968,MRPL51 ,1,0,0,0,0
969,TOPBP1 ,0,0,0,3,0
970,C8ORF48 ,0,0,0,1,0
971,LOC110259085 ,0,0,1,0,0
972,NEURL4 ,0,0,0,2,0
973,PPP4R4 ,0,0,0,5,0
974,LOC106509183 ,0,0,0,1,0
975,ENC1 ,0,0,0,1,0
976,TGS1 ,0,0,0,1,0
977,UBA2 ,1,0,4,1,0
978,SLC22A8 ,1,1,1,0,0
979,CCN4 ,0,0,2,2,0
980,IL17B ,0,1,1,0,0
981,PIM2 ,0,0,1,0,0
982,LOC110259076 ,0,0,1,0,0
983,LOC110260995 ,0,0,0,2,0
984,SH3BGRL3 ,2,0,0,0,0
985,ZCCHC9 ,0,0,0,1,0
986,ASB2 ,0,0,0,2,0
987,FERMT1 ,0,0,2,0,0
988,ECHDC1 ,3,0,0,0,0
989,DMP1 ,0,0,0,2,0
990,ZNF200 ,0,0,0,1,0
991,SLC22A11 ,0,0,0,1,0
992,NDUFB9 ,3,0,0,0,0
993,DCAF13 ,0,0,1,0,0
994,MUCL3 ,0,0,0,1,0
995,DACT1 ,0,0,1,0,0
996,TYROBP ,0,1,2,0,0
997,RABEP2 ,4,0,0,0,0
998,MAP3K8 ,0,0,5,0,0
999,LOC100523117 ,0,0,1,0,0
1000,TMEM222 ,2,0,0,0,0
1001,MVP ,1,0,0,0,0
1002,PLA2G5 ,0,0,2,0,0
1003,P2RY8 ,0,0,1,0,0
1004,TULP1 ,2,0,0,0,0
1005,BECN2 ,0,0,1,0,0
1006,STKLD1 ,0,0,0,1,0
1007,C3H16ORF96 ,0,0,0,5,0
1008,PDIA5 ,2,0,0,0,0
1009,PAX4 ,0,0,2,0,0
1010,TMEM187 ,0,0,0,1,0
1011,FBXO38 ,0,0,0,1,0
1012,C1QL1 ,0,0,0,1,0
1013,MRPL18 ,2,0,0,0,0
1014,VLDLR ,5,0,0,0,0
1015,MRPL14 ,2,0,2,0,0
1016,PRKG2 ,0,0,1,0,0
1017,TRAPPC2L ,0,0,3,0,0
1018,PPP2R2A ,0,1,2,1,0
1019,LOC100521431 ,0,0,0,2,0
1020,TLNRD1 ,0,0,0,1,0
1021,GSDMB ,2,0,0,0,0
1022,BARX2 ,0,0,0,1,0
1023,MTNR1B ,0,0,1,0,0
1024,AMER3 ,0,0,3,0,0
1025,COX7C ,1,0,0,0,0
1026,NAA16 ,0,0,0,5,0
1027,SPRY2 ,0,0,1,0,0
1028,HCAR2 ,0,0,1,0,0
1029,MRTO4 ,0,0,3,0,0
1030,FOXI2 ,0,0,0,1,0
1031,ZNF250 ,0,0,0,2,0
1032,ISX ,0,0,0,1,0
1033,MACIR ,0,0,1,0,0
1034,TMBIM6 ,0,1,5,0,0
1035,CST3 ,1,0,0,0,0
1036,CCDC197 ,0,0,0,2,0
1037,SLA-DOA ,0,0,1,0,0
1038,TOMM40 ,5,0,0,0,0
1039,SIRT6 ,0,1,0,1,0
1040,NTSR2 ,0,0,1,0,0
1041,LRRC3C ,0,0,0,1,0
1042,IPO9 ,2,0,0,0,0
1043,HECA ,0,0,0,2,0
1044,SFXN4 ,0,0,3,0,0
1045,RGS20 ,3,0,0,0,0
1046,CCNDBP1 ,0,0,3,0,0
1047,GPR82 ,0,0,0,1,0
1048,LOC100522455 ,0,0,0,6,0
1049,GJB6 ,0,0,1,0,0
1050,LOC110261364 ,0,0,1,0,0
1051,RRM2 ,3,0,0,0,0
1052,LOC100521773 ,0,0,1,0,0
1053,PSMF1 ,3,0,0,0,0
1054,TAFA4 ,0,0,1,0,0
1055,GALR3 ,0,0,1,0,0
1056,DEFB129 ,1,0,0,0,0
1057,TEX47 ,0,0,0,1,0
1058,MAP3K15 ,0,0,1,0,0
1059,LOC100526123 ,0,0,1,0,0
1060,RRAGA ,0,0,1,0,0
1061,CYB5R4 ,0,0,2,0,0
1062,MIPEP ,10,0,0,0,0
1063,EIF4EBP1 ,0,0,2,0,0
1064,EXOC1 ,9,0,0,0,0
1065,SLC26A8 ,0,0,0,4,0
1066,STARD3 ,0,0,5,0,0
1067,ZFP90 ,0,0,0,4,0
1068,EREG ,0,0,0,2,0
1069,CRHR1 ,0,0,4,1,0
1070,SLC44A3 ,0,0,1,0,0
1071,CNNM3 ,6,0,0,0,0
1072,RBPMS2 ,0,0,0,1,0
1073,DYNC1LI1 ,3,0,0,0,0
1074,PCGF1 ,0,0,0,2,0
1075,ADSL ,3,0,0,0,0
1076,MEN1 ,0,0,0,2,0
1077,C1ORF185 ,0,0,0,2,0
1078,C13H3ORF14 ,0,0,0,1,0
1079,OXSM ,0,0,1,1,0
1080,KCNIP4 ,0,0,0,6,0
1081,STAB1 ,0,0,0,5,0
1082,DHRS1 ,2,0,0,0,0
1083,PODN ,4,0,0,0,0
1084,TPMT ,1,0,0,0,0
1085,LRRC45 ,0,0,0,2,0
1086,GPR150 ,0,0,0,1,0
1087,HNRNPA2B1 ,6,0,0,0,0
1088,C14H10ORF120 ,1,0,0,0,0
1089,RARRES2 ,3,0,0,0,0
1090,H1-7 ,0,0,0,1,0
1091,NDUFB8 ,1,0,0,0,0
1092,PNKP ,6,0,0,0,0
1093,LOC106504547 ,7,0,0,0,0
1094,ZNF613 ,0,0,0,3,0
1095,RIPOR3 ,0,0,2,0,0
1096,KCNA3 ,0,0,0,2,0
1097,PPP1R15A ,0,0,1,0,0
1098,CSGALNACT2 ,0,0,2,0,0
1099,SMIM2 ,0,0,0,1,0
1100,LOC100514323 ,0,0,0,1,0
1101,RP2 ,3,0,0,0,0
1102,IDI1 ,1,0,0,0,0
1103,LDHD ,4,0,0,0,0
1104,ARFGAP3 ,0,0,0,7,0
1105,LRRC8D ,1,0,0,0,0
1106,DIDO1 ,0,0,0,2,0
1107,HSDL1 ,1,0,0,0,0
1108,CFAP44 ,0,0,0,1,0
1109,TMEM240 ,0,0,0,1,0
1110,LOC102165457 ,0,0,1,0,0
1111,H1-8 ,0,0,0,1,0
1112,SOS1 ,0,0,3,4,0
1113,LOC106508080 ,0,0,1,0,0
1114,LRRTM2 ,0,0,0,1,0
1115,FAM216B ,0,0,3,0,0
1116,MFSD6 ,0,1,1,0,0
1117,RFXANK ,0,0,0,3,0
1118,TMEM120A ,1,0,0,0,0
1119,TRUB2 ,0,0,1,0,0
1120,MARK1 ,0,0,3,0,0
1121,GAS6 ,0,0,0,8,0
1122,LOC100158167 ,0,0,1,0,0
1123,ADSS1 ,0,1,3,0,0
1124,LOC100624524 ,0,0,1,0,0
1125,ZNF84 ,0,0,0,2,0
1126,BYSL ,0,0,1,0,0
1127,CDK9 ,0,0,1,0,0
1128,LOC100523717 ,0,0,1,0,0
1129,LOC100524609 ,0,0,1,0,0
1130,CDKN2D ,1,0,0,0,0
1131,LOC110258173 ,0,0,1,0,0
1132,TCL1B ,0,0,1,0,0
1133,DNAJB9 ,0,0,0,2,0
1134,GPAA1 ,0,0,0,2,0
1135,HCN4 ,0,0,1,0,0
1136,CISD2 ,2,0,0,0,0
1137,OPHN1 ,0,0,0,5,0
1138,WDR38 ,0,0,0,1,0
1139,BRCA1 ,0,0,0,8,0
1140,ATP2A2 ,3,0,0,0,0
1141,EEF1A1 ,4,0,0,0,0
1142,COPE ,4,0,0,0,0
1143,ST6GALNAC4 ,0,0,2,0,0
1144,MS4A4A ,0,0,3,0,0
1145,SLC66A3 ,0,0,0,2,0
1146,HOPX ,2,0,1,1,0
1147,BIVM ,0,0,2,0,0
1148,DCPS ,1,1,0,0,0
1149,TMEM199 ,1,0,0,0,0
1150,RPS28 ,1,0,0,0,0
1151,SCLY ,5,0,0,0,0
1152,MSRB2 ,3,0,0,0,0
1153,DDX21 ,1,0,0,0,0
1154,DLX5 ,0,0,1,0,0
1155,GALNT11 ,0,0,3,1,0
1156,LDHA ,1,0,5,0,0
1157,TNNI2 ,0,1,0,2,0
1158,SOX21 ,0,0,0,1,0
1159,SERPINB11 ,0,0,2,0,0
1160,EAPP ,0,0,0,1,0
1161,C8H4ORF17 ,0,0,0,2,0
1162,CD22 ,0,0,0,2,0
1163,SMCR8 ,0,0,0,1,0
1164,HSPB9 ,0,0,1,0,0
1165,C5ORF58 ,0,0,0,1,0
1166,LOC100523256 ,0,0,0,1,0
1167,LOC100739719 ,0,0,1,0,0
1168,CA5A ,0,0,6,0,0
1169,INAVA ,0,0,0,1,0
1170,EFCAB3 ,0,0,0,2,0
1171,LOC100157711 ,3,0,4,0,0
1172,APLP2 ,2,0,0,0,0
1173,QKI ,0,1,0,2,0
1174,HCAR1 ,0,1,0,0,0
1175,SREBF1 ,0,1,0,1,0
1176,MRPL36 ,1,0,0,0,0
1177,ZBTB7A ,0,0,0,2,0
1178,SSTR1 ,0,0,1,0,0
1179,LOC100519633 ,0,0,1,0,0
1180,OLFML2A ,0,0,1,3,0
1181,CBLIF ,0,0,1,0,0
1182,KIF5C ,1,0,0,0,0
1183,LOC100623504 ,2,0,0,0,0
1184,ZNF48 ,0,0,0,3,0
1185,ANKRD29 ,0,0,0,3,0
1186,BIRC6 ,1,0,0,0,0
1187,CSPG4 ,1,0,0,0,0
1188,IFITM10 ,0,0,2,0,0
1189,LRCH3 ,0,0,0,8,0
1190,FRRS1 ,0,0,4,0,0
1191,VSIG10 ,0,0,0,3,0
1192,ADCY8 ,0,0,5,0,0
1193,SLC7A11 ,0,0,2,0,0
1194,LOC100525026 ,0,0,0,1,0
1195,HPD ,5,0,2,0,0
1196,NOM1 ,0,0,0,1,0
1197,GALNT16 ,0,0,2,0,0
1198,ALPK1 ,0,0,0,2,0
1199,TSR3 ,0,0,1,0,0
1200,PTPRH ,7,0,0,0,0
1201,LOC110259010 ,0,0,1,0,0
1202,SLCO4A1 ,0,0,3,0,0
1203,ABHD17B ,0,0,0,1,0
1204,NPG2 ,1,0,0,0,0
1205,NKD1 ,0,0,2,0,0
1206,SSR2 ,0,0,1,3,0
1207,PM20D2 ,1,0,0,0,0
1208,SNRPD1 ,1,0,0,0,0
1209,CYSLTR1 ,0,1,0,1,0
1210,FAM43A ,0,0,0,1,0
1211,LOC100525573 ,1,0,0,0,0
1212,HSBP1 ,1,0,0,0,0
1213,H3-3A ,0,1,0,0,0
1214,PHKB ,4,0,0,0,0
1215,ASB13 ,1,0,0,3,0
1216,OSCAR ,0,0,0,3,0
1217,EIPR1 ,2,0,0,0,0
1218,BUD23 ,0,0,1,3,0
1219,C6H19ORF47 ,0,0,0,4,0
1220,SPRED1 ,0,0,0,2,0
1221,METTL26 ,0,0,4,0,0
1222,ASCL2 ,0,0,0,1,0
1223,ERG28 ,0,0,3,0,0
1224,STK19 ,0,0,0,1,0
1225,SMTNL1 ,0,0,0,1,0
1226,MRPS28 ,1,0,0,0,0
1227,COG6 ,0,0,4,0,0
1228,UPP1 ,3,0,0,0,0
1229,UXS1 ,0,0,2,0,0
1230,CALM1 ,2,0,0,0,0
1231,PIK3C2A ,0,0,1,0,0
1232,POLR1H ,0,0,1,1,0
1233,DPYSL5 ,1,0,0,0,0
1234,POIFN-ALPHA II-3 ,0,1,0,0,0
1235,ABCG4 ,0,0,2,4,0
1236,EPB41L4A ,0,0,0,6,0
1237,NPAS4 ,0,0,0,2,0
1238,LOC100519839 ,0,0,1,0,0
1239,RHBG ,0,1,1,0,0
1240,LOC110259553 ,0,0,1,0,0
1241,PDZD3 ,2,0,0,0,0
1242,LIG3 ,4,0,0,0,0
1243,IL13RA2 ,0,0,0,1,0
1244,SLC35B1 ,0,0,2,0,0
1245,DUSP12 ,0,0,3,0,0
1246,LOC110257935 ,0,0,0,1,0
1247,POR ,4,0,0,0,0
1248,BPTF ,4,0,0,0,0
1249,ZNF543 ,0,0,0,8,0
1250,MAP4 ,9,0,0,0,0
1251,POLR3K ,0,0,1,0,0
1252,DLC1 ,0,0,0,6,0
1253,AICDA ,0,0,0,3,0
1254,TMEM263 ,2,0,0,0,0
1255,EME1 ,0,0,1,0,0
1256,NKG7 ,0,0,0,1,0
1257,TSPAN11 ,0,0,2,0,0
1258,FOXK1 ,0,0,0,2,0
1259,FAM171B ,0,0,1,0,0
1260,LOC106504368 ,0,0,0,6,0
1261,LOC100737881 ,0,0,2,0,0
1262,ECE1 ,0,0,2,0,0
1263,HKDC1 ,2,0,0,0,0
1264,LOC100620552 ,0,0,1,0,0
1265,DNAJB13 ,0,0,0,1,0
1266,CYYR1 ,0,0,2,0,0
1267,CSNK2A1 ,10,0,0,0,0
1268,LANCL1 ,2,0,0,0,0
1269,GRIFIN ,0,0,0,2,0
1270,SHCBP1 ,0,0,0,2,0
1271,POLE ,0,0,2,0,0
1272,DNAI2 ,0,0,0,2,0
1273,EDARADD ,0,0,0,2,0
1274,NCOA4 ,0,0,0,4,0
1275,CELF1 ,6,0,0,0,0
1276,SLC12A3 ,0,0,1,0,0
1277,EXOSC6 ,1,0,0,0,0
1278,ZFPL1 ,1,0,1,0,0
1279,GHSR ,0,1,1,1,0
1280,PIK3CG ,1,0,1,0,0
1281,RAB5A ,0,1,0,0,0
1282,MAOB ,3,1,0,0,0
1283,ARVCF ,4,0,0,0,0
1284,F8A1 ,1,0,0,0,0
1285,CATSPER2 ,0,0,0,3,0
1286,TAGAP ,0,0,0,2,0
1287,GPR34 ,0,0,1,0,0
1288,KCNN3 ,0,1,0,2,0
1289,FSTL1 ,0,0,0,3,0
1290,OTOP1 ,0,0,1,0,0
1291,YES1 ,0,0,2,0,0
1292,UQCRC1 ,4,0,0,0,0
1293,CPPED1 ,3,0,0,0,0
1294,IFT20 ,2,0,0,0,0
1295,JAG2 ,0,0,0,2,0
1296,SLC45A4 ,0,0,0,2,0
1297,PITPNM2 ,0,0,2,1,0
1298,TMEM232 ,0,0,0,1,0
1299,ERCC2 ,0,0,5,0,0
1300,ALAS2 ,0,0,2,0,0
1301,KLK4 ,0,1,0,1,0
1302,LOC106508044 ,0,0,0,1,0
1303,PIP4P2 ,0,0,0,1,0
1304,SLC36A2 ,0,0,0,2,0
1305,TRMT5 ,3,0,0,0,0
1306,OR2AT4 ,0,0,1,0,0
1307,SPINK9 ,1,0,0,0,0
1308,RBM3 ,2,0,0,0,0
1309,CYTH2 ,0,0,0,4,0
1310,LARGE2 ,0,0,0,1,0
1311,KLHL4 ,0,0,0,2,0
1312,TST ,2,0,0,0,0
1313,INHBA ,1,0,0,0,0
1314,RIMS2 ,4,0,0,0,0
1315,CAVIN1 ,0,0,2,0,0
1316,P2RY6 ,0,0,0,3,0
1317,LETM1 ,3,0,0,0,0
1318,SKIDA1 ,0,0,0,1,0
1319,CNIH3 ,0,0,2,0,0
1320,NIPAL4 ,0,0,1,0,0
1321,LOC100510917 ,1,0,0,0,0
1322,DBX1 ,0,0,0,1,0
1323,AUTS2 ,0,0,0,3,0
1324,SKAP2 ,0,0,3,1,0
1325,CXHXORF65 ,0,0,0,1,0
1326,CD79A ,0,1,0,2,0
1327,ACAP3 ,0,0,0,4,0
1328,LOC100623905 ,0,0,0,1,0
1329,LIX1L ,0,0,1,0,0
1330,LOC110258289 ,0,0,1,0,0
1331,ILF2 ,2,0,0,0,0
1332,EEF2 ,1,0,0,0,0
1333,SLC49A3 ,0,0,0,2,0
1334,LOC100512466 ,0,0,1,0,0
1335,PPP2R2B ,0,1,6,0,0
1336,PGAM2 ,1,0,0,0,0
1337,FMO1 ,3,0,0,0,0
1338,GALNT17 ,0,0,1,1,0
1339,ZBTB25 ,0,0,0,3,0
1340,GGA1 ,5,0,0,0,0
1341,HMGXB4 ,0,0,0,4,0
1342,HCRTR1 ,0,1,2,0,0
1343,NSD3 ,0,0,0,3,0
1344,C17ORF107 ,0,0,0,1,0
1345,LOC100516070 ,0,0,1,0,0
1346,STOX2 ,0,0,0,6,0
1347,TSEN15 ,0,0,5,0,0
1348,IL10RA ,0,0,0,1,0
1349,PPP2R5B ,0,0,1,0,0
1350,PRKG1 ,2,0,0,0,0
1351,ARNT ,0,2,0,1,0
1352,TRIM24 ,0,0,0,1,0
1353,ETNK2 ,0,0,0,3,0
1354,CERKL ,0,0,0,5,0
1355,TMEM254 ,0,0,0,2,0
1356,C8A ,1,0,0,0,0
1357,TP53I3 ,0,0,0,2,0
1358,GCNT2 ,0,0,0,3,0
1359,CUTA ,3,0,0,0,0
1360,CDK7 ,0,1,5,2,0
1361,DCTN1 ,9,0,0,0,0
1362,SAP130 ,0,0,5,0,0
1363,PGM2L1 ,2,0,0,0,0
1364,RNF212 ,0,0,0,2,0
1365,TM9SF3 ,3,0,0,0,0
1366,MNT ,0,0,0,1,0
1367,KIAA2012 ,0,0,0,1,0
1368,GLO1 ,1,0,0,0,0
1369,PDX1 ,0,0,1,0,0
1370,KIAA1210 ,0,0,0,1,0
1371,LRRFIP2 ,0,0,10,0,0
1372,KIAA1549 ,0,0,0,2,0
1373,PCDHAC2 ,0,0,0,10,0
1374,CNIH1 ,3,0,1,0,0
1375,LOC110258221 ,0,0,1,0,0
1376,GRM3 ,0,0,2,0,0
1377,ADAM11 ,0,0,0,5,0
1378,NKAPL ,0,0,1,0,0
